sackId,playId,teamId,playerId,sackPosition,sackType,sackYards,sackEnd,sackNull
500473,15513,2120,19970114,DT,1.0,-9,in bounds,0
500474,15543,1400,20010087,DE,1.0,-3,in bounds,0
500475,15574,1400,19990464,CB,1.0,-5,in bounds,0
500476,15659,1400,20010087,DE,1.0,-8,in bounds,0
500477,15737,2200,20020238,DE,1.0,-7,in bounds,0
500478,15807,1400,20010087,DE,0.5,-23,in bounds,0
500479,15846,2310,20040036,DT,1.0,-9,in bounds,0
500480,15961,1400,19920012,DE,1.0,-9,in bounds,0
500481,16041,1400,19930082,S,1.0,-6,in bounds,0
500482,16057,1400,19950015,DL,1.0,-5,in bounds,0
500483,16094,1400,20000045,S,1.0,-6,in bounds,0
500484,16203,1400,20010087,DE,1.0,-5,in bounds,0
500485,16315,1400,20000045,S,1.0,-9,in bounds,0
500486,16317,4400,19980495,DT,1.0,-3,in bounds,0
500487,16414,1400,19930095,DE,1.0,-12,in bounds,0
500488,16426,1400,20010087,DE,1.0,-7,in bounds,0
500489,16427,1400,20020231,DT,1.0,-2,in bounds,0
500490,16443,3800,19970057,LB,1.0,-6,in bounds,0
500491,16526,1540,20000517,DE,1.0,-8,in bounds,0
500492,16534,3800,19970086,DE,1.0,-7,in bounds,0
500493,16623,610,19980013,LB,1.0,-1,in bounds,0
500494,16675,610,19960252,DE,1.0,-1,in bounds,0
500495,16694,1540,19990070,DE,1.0,-4,in bounds,0
500496,16705,610,20040669,DE,1.0,-4,in bounds,0
500497,16729,610,20010539,LB,1.0,-3,in bounds,0
500498,16755,1540,20040490,LB,1.0,-7,in bounds,0
500499,16781,1540,19990070,DE,1.0,-5,in bounds,0
500500,16806,1540,20030066,DE,1.0,-4,in bounds,0
500501,16830,810,20030116,DT,1.0,-7,in bounds,0
500502,16876,810,20000254,S,0.5,-3,in bounds,0
500503,16925,1800,20030029,LB,1.0,-9,in bounds,0
500504,17087,2120,20040027,LB,1.0,-3,in bounds,0
500505,17092,1540,20000517,DE,0.5,-5,in bounds,0
500506,17116,1540,20030144,LB,1.0,-11,in bounds,0
500507,17122,2120,19980051,LB,1.0,-1,in bounds,0
500508,17151,1540,20000517,DE,1.0,-8,in bounds,0
500509,17217,1540,20010123,DT,1.0,-8,in bounds,0
500510,17227,1540,20000517,DE,1.0,-7,in bounds,0
500511,17282,2200,19990058,DT,1.0,-2,in bounds,0
500512,17300,2200,20000028,LB,1.0,-1,in bounds,0
500513,17368,2200,20030138,DE,0.5,-12,in bounds,0
500514,17433,1540,20000517,DE,1.0,-6,in bounds,0
500515,17438,3000,20040020,DE,1.0,-4,in bounds,0
500516,17441,1540,20030066,DE,1.0,-11,in bounds,0
500517,17474,1540,20020035,DE,1.0,-10,in bounds,0
500518,17497,1540,20040037,LB,1.0,-2,in bounds,0
500519,17514,3000,19990119,LB,1.0,-7,in bounds,0
500520,17520,1540,20000517,DE,1.0,-5,in bounds,0
500521,17627,3700,19990016,DE,1.0,-10,in bounds,0
500522,17635,3700,19960061,FS,1.0,-6,in bounds,0
500523,17648,1540,20030144,LB,1.0,-8,in bounds,0
500524,17684,1540,19940001,DT,1.0,-5,in bounds,0
500525,17714,3700,19990016,DE,1.0,-3,in bounds,0
500526,17724,3700,19990016,DE,1.0,-1,in bounds,0
500527,17856,1540,19990070,DE,1.0,-1,in bounds,0
500528,17883,1540,20030066,DE,1.0,-8,in bounds,0
500529,17958,5110,20000042,DT,1.0,-9,in bounds,0
500530,17966,5110,20000042,DT,1.0,-2,in bounds,0
500531,18090,1800,20000098,LB,1.0,-7,in bounds,0
500532,18232,1800,20000034,S,1.0,-5,in bounds,0
500533,18283,1200,19980163,DE,1.0,-6,in bounds,0
500534,18369,1800,20030700,DT,0.5,-7,in bounds,0
500535,18395,1800,20000149,DE,1.0,-5,in bounds,0
500536,18429,1800,20030029,LB,1.0,-7,in bounds,0
500537,18466,1540,19990070,DE,1.0,-3,in bounds,0
500538,18556,2250,20040249,DE,1.0,-9,in bounds,0
500539,18606,1800,20000149,DE,1.0,-6,in bounds,0
500540,18631,2250,20040039,LB,1.0,-8,in bounds,0
500541,18803,1800,20030700,DT,1.0,-8,in bounds,0
500542,18840,1800,20000149,DE,1.0,-2,in bounds,0
500543,18841,1800,20000149,DE,1.0,-8,in bounds,0
500544,18855,1800,20030147,DT,1.0,0,in bounds,0
500545,18892,3000,19990009,LB,1.0,-10,in bounds,0
500546,18921,1800,20000195,CB/S,1.0,-8,in bounds,0
500547,18986,1800,20030079,DE/DT,1.0,-2,in bounds,0
500548,18997,1800,19970452,DE,1.0,-6,in bounds,0
500549,19024,3000,20040088,DE,1.0,-5,in bounds,0
500550,19144,1800,20030257,LB,1.0,-6,in bounds,0
500551,19173,3300,20030155,DE,1.0,-7,in bounds,0
500552,19181,3300,20010070,LB,1.0,-6,in bounds,0
500553,19198,1800,19990451,DE,1.0,-3,in bounds,0
500554,19208,1800,19990451,DE,1.0,-3,in bounds,0
500555,19261,1800,20000034,S,1.0,-10,in bounds,0
500556,19285,1800,20000149,DE,1.0,0,in bounds,0
500557,19292,1800,20020156,DE,1.0,-7,in bounds,0
500558,19304,1800,19970452,DE,0.5,-12,in bounds,0
500559,19405,4600,20040023,DT,1.0,-3,in bounds,0
500560,19469,4600,20040570,DE,1.0,-8,in bounds,0
500561,19499,4600,20040565,DE,1.0,-5,in bounds,0
500562,19510,4600,20040565,DE,1.0,-8,in bounds,0
500563,19525,1800,20030700,DT,1.0,-7,in bounds,0
500564,19530,4600,20030655,LB,1.0,-14,in bounds,0
500565,19546,4600,20030685,DT,1.0,0,in bounds,0
500566,19574,1800,19970452,DE,1.0,-8,in bounds,0
500567,19616,1800,20020156,DE,1.0,-10,in bounds,0
500568,19698,1800,19990094,DT,1.0,-10,in bounds,0
500569,19718,1800,20000149,DE,1.0,-15,in bounds,0
500570,19948,1050,19990020,DL,1.0,-1,in bounds,0
500571,19962,1050,19990451,DL,1.0,-4,in bounds,0
500572,19973,1050,20000120,DL,1.0,-8,in bounds,0
500573,19978,1050,19980100,DL,1.0,-4,in bounds,0
500574,20015,1050,19990020,DL,1.0,-6,in bounds,0
500575,20037,2120,20000251,LB,1.0,-1,in bounds,0
500576,20045,1050,20000120,DL,1.0,-5,in bounds,0
500577,20098,2120,20040027,LB,1.0,-14,in bounds,0
500578,20152,2120,20040698,DE,1.0,-7,in bounds,0
500579,20162,2120,20030751,DE,1.0,-1,in bounds,0
500580,20207,2120,20040210,LB,1.0,-3,in bounds,0
500581,20295,1800,20000149,DE,1.0,-9,in bounds,0
500582,20324,1800,20000149,DE,1.0,-11,in bounds,0
500583,20389,2200,20020011,DE,1.0,-10,in bounds,0
500584,20408,2200,20020238,DE,1.0,-10,in bounds,0
500585,20412,2120,20040010,CB,1.0,-11,in bounds,0
500586,20433,2120,20040010,CB,1.0,-6,in bounds,0
500587,20491,2200,20020011,DE,1.0,-9,in bounds,0
500588,20507,2200,20030138,DE,1.0,-4,in bounds,0
500589,20526,2200,20020011,DE,1.0,-9,in bounds,0
500590,20610,2120,19970114,DT,1.0,-7,in bounds,0
500591,20697,2120,20040027,LB,1.0,-4,in bounds,0
500592,20768,3000,20030009,DT,1.0,-4,in bounds,0
500593,20805,3000,19960151,DT,0.5,-2,in bounds,0
500594,20856,2120,19980051,LB,1.0,-2,in bounds,0
500595,20858,3000,19960057,DE,1.0,-5,in bounds,0
500596,20869,3000,20000025,DT,1.0,-3,in bounds,0
500597,20875,2120,20000197,DE,1.0,-2,in bounds,0
500598,20923,2120,19970034,LB,1.0,-13,in bounds,0
500599,21157,4400,20030062,S,1.0,-3,in bounds,0
500600,21172,4400,20040098,LB,1.0,0,in bounds,0
500601,21176,2120,19980051,LB,1.0,-7,in bounds,0
500602,21244,4900,20040481,DE,1.0,-6,in bounds,0
500603,21331,4900,20010400,DT,1.0,-2,in bounds,0
500604,21377,2100,20040071,DT,1.0,-9,in bounds,0
500605,21409,2100,20040071,DT,1.0,-7,in bounds,0
500606,21432,2100,20000030,LB,1.0,-6,in bounds,0
500607,21454,2120,20030067,LB,1.0,-6,in bounds,0
500608,21551,2200,20020011,DE,1.0,-9,in bounds,0
500609,21636,2200,20020011,DE,1.0,-7,in bounds,0
500610,21688,2200,20020011,DE,1.0,-8,in bounds,0
500611,21753,2200,19990058,DT,1.0,-6,in bounds,0
500612,21841,1400,20010087,DE,1.0,-4,in bounds,0
500613,21882,2200,20020238,DE,1.0,-9,in bounds,0
500614,21960,2200,19990138,DE,1.0,-7,in bounds,0
500615,21963,2200,20020042,DT,1.0,-8,in bounds,0
500616,21978,2200,20000028,LB,1.0,-9,in bounds,0
500617,22179,2120,19980051,LB,1.0,-8,in bounds,0
500618,22183,2200,20030138,DE,1.0,-18,in bounds,0
500619,22184,2200,20030138,DE,1.0,-8,in bounds,0
500620,22233,2200,20020238,DE,1.0,-6,in bounds,0
500621,22241,2200,20030138,DE,1.0,-7,in bounds,0
500622,22250,2200,20040686,DE,1.0,-6,in bounds,0
500623,22373,2200,20020011,DE,1.0,-7,in bounds,0
500624,22386,2250,19980120,LB,1.0,-9,in bounds,0
500625,22472,2200,20020011,DE,1.0,-1,in bounds,0
500626,22476,2200,20030138,DE,1.0,-6,in bounds,0
500627,22524,2200,20020011,DE,1.0,-7,in bounds,0
500628,22539,3000,20030009,DT,1.0,-4,in bounds,0
500629,22575,2200,20020011,DE,1.0,-8,in bounds,0
500630,22685,3430,20000013,DE,1.0,-12,in bounds,0
500631,22703,2200,20020011,DE,1.0,0,in bounds,0
500632,22704,2200,20020011,DE,1.0,-8,in bounds,0
500633,22715,3430,20030150,DE,1.0,-6,in bounds,0
500634,22754,3430,20020022,DE,0.5,-5,in bounds,0
500635,22756,3430,20040234,DE,1.0,-9,in bounds,0
500636,22780,3430,20030713,LB,1.0,-8,in bounds,0
500637,22815,2200,20030138,DE,1.0,-3,in bounds,0
500638,22859,2200,19990058,DT,1.0,-7,in bounds,0
500639,22869,2200,20030138,DE,1.0,-7,in bounds,0
500640,22890,2520,19910025,DT,1.0,-10,in bounds,0
500641,22946,2200,19990138,DE,1.0,-12,in bounds,0
500642,23000,4400,19960098,LB,1.0,-2,in bounds,0
500643,23038,4400,19980075,LB,1.0,-8,in bounds,0
500644,23085,2200,20020011,DE,1.0,-9,in bounds,0
500645,23099,4400,19980075,LB,1.0,-8,in bounds,0
500646,23106,4400,19980075,LB,1.0,-5,in bounds,0
500647,23130,2200,19990058,DT,1.0,-6,in bounds,0
500648,23146,2200,20000028,LB,1.0,-8,in bounds,0
500649,23204,2200,20020011,DE,1.0,-5,in bounds,0
500650,23227,2100,20040057,DE,0.5,-8,in bounds,0
500651,23274,2200,20020238,DE,1.0,-5,in bounds,0
500652,23279,2200,20020238,DE,1.0,-6,in bounds,0
500653,23291,2200,20020011,DE,1.0,-8,in bounds,0
500654,23297,2200,20020011,DE,1.0,-6,in bounds,0
500655,23366,2250,20020009,DT,1.0,-8,in bounds,0
500656,23376,2250,19940088,DE,1.0,-14,in bounds,0
500657,23432,2250,20040039,LB,1.0,-4,in bounds,0
500658,23458,2250,19980120,LB,0.5,-4,in bounds,0
500659,23468,2250,19990036,LB,1.0,-3,in bounds,0
500660,23482,1400,20010087,DE,1.0,-4,in bounds,0
500661,23596,1400,20040017,LB,1.0,-7,in bounds,0
500662,23627,2250,19990036,LB,1.0,-5,in bounds,0
500663,23693,2250,20020009,DT,1.0,-7,in bounds,0
500664,23709,1540,19940127,S,1.0,-12,in bounds,0
500665,23771,1540,20000517,DE,1.0,-7,in bounds,0
500666,23780,1540,19940001,DT,0.5,-3,in bounds,0
500667,23813,1800,20000149,DE,1.0,-7,in bounds,0
500668,23882,1800,19990094,DT,1.0,-2,in bounds,0
500669,23969,2250,20020167,DE,1.0,-6,in bounds,0
500670,23997,2250,19980120,LB,1.0,-1,in bounds,0
500671,24053,2250,20040249,DE,0.5,-4,in bounds,0
500672,24059,2120,19980051,LB,1.0,-7,in bounds,0
500673,24066,2250,19990036,LB,1.0,-7,in bounds,0
500674,24084,2250,20020009,DT,1.0,-5,in bounds,0
500675,24103,2120,20040027,LB,1.0,-7,in bounds,0
500676,24180,2200,20030138,DE,1.0,-7,in bounds,0
500677,24300,2310,20040126,DE,1.0,-3,in bounds,0
500678,24307,2250,20010013,DT,1.0,-8,in bounds,0
500679,24341,2250,19980120,LB,1.0,-4,in bounds,0
500680,24346,2310,19980475,DE,1.0,-5,in bounds,0
500681,24357,2250,20010013,DT,1.0,-7,in bounds,0
500682,24368,2250,19990036,LB,1.0,-7,in bounds,0
500683,24381,2250,20020089,LB,1.0,-7,in bounds,0
500684,24394,2310,19980462,DT,1.0,-7,in bounds,0
500685,24396,2310,19960068,DT,1.0,-6,in bounds,0
500686,24431,2250,20020089,LB,1.0,-9,in bounds,0
500687,24488,2250,20030259,DE,0.5,-9,in bounds,0
500688,24539,2250,19940088,DE,1.0,-7,in bounds,0
500689,24552,2250,20000057,S,1.0,-9,in bounds,0
500690,24559,3900,20000137,LB,1.0,-5,in bounds,0
500692,24703,2250,20030176,DE,1.0,-10,in bounds,0
500693,24718,2250,19980181,DT,1.0,-6,in bounds,0
500694,24724,4900,20030457,CB,1.0,-4,in bounds,0
500695,24725,4900,20030715,S,1.0,-13,in bounds,0
500696,24819,2250,20010013,DT,1.0,-6,in bounds,0
500697,24839,2100,20040042,DE,1.0,-3,in bounds,0
500698,24863,2250,19980120,LB,1.0,-7,in bounds,0
500699,24870,2250,19980120,LB,1.0,-4,in bounds,0
500700,24888,2100,20030126,DT,1.0,-3,in bounds,0
500701,24925,2310,19960068,DT,0.5,-5,in bounds,0
500702,24962,2310,20000054,CB,1.0,-8,in bounds,0
500703,24973,2310,20040126,DE,1.0,-1,in bounds,0
500704,25031,2310,20040126,DE,1.0,-11,in bounds,0
500705,25075,2310,19960068,DT,1.0,-5,in bounds,0
500706,25181,750,20020002,DE,1.0,-1,in bounds,0
500707,25187,750,20010011,LB,1.0,-9,in bounds,0
500708,25193,750,20020002,DE,1.0,-5,in bounds,0
500709,25295,1050,19990020,DL,1.0,-6,in bounds,0
500710,25323,2310,20020006,DT,1.0,-8,in bounds,0
500711,25366,1050,20010486,DL,1.0,-1,in bounds,0
500712,25394,1050,20010486,DL,1.0,-11,in bounds,0
500713,25417,2310,19980475,DE,1.0,-2,in bounds,0
500714,25445,1400,19990031,LB,1.0,-7,in bounds,0
500715,25452,1400,19920012,DE,0.5,-5,in bounds,0
500716,25465,2310,20030047,LB,1.0,0,in bounds,0
500717,25534,2310,19980462,DT,1.0,-8,in bounds,0
500718,25538,2310,19960068,DT,1.0,0,in bounds,0
500719,25542,1400,20040017,LB,1.0,-6,in bounds,0
500720,25554,2310,20030189,DE,0.5,-9,in bounds,0
500721,25650,2310,20020143,LB,1.0,-6,in bounds,0
500722,25658,2120,19950159,DE,0.5,-8,in bounds,0
500723,25672,2310,20040126,DE,1.0,-3,in bounds,0
500724,25714,2310,19980113,LB,1.0,-4,in bounds,0
500725,25721,2120,20030067,LB,1.0,-10,in bounds,0
500726,25727,2120,19990120,CB,1.0,-10,in bounds,0
500727,25848,2200,20030058,DB,1.0,-2,in bounds,0
500728,25915,2310,20040126,DE,1.0,-6,in bounds,0
500729,25930,3200,20030013,DL,1.0,-9,in bounds,0
500730,25955,3200,19990111,LB,1.0,-3,in bounds,0
500731,26048,3200,20030013,DL,1.0,-6,in bounds,0
500732,26071,3200,19940004,LB,1.0,-10,in bounds,0
500733,26094,2310,20040126,DE,1.0,-8,in bounds,0
500734,26187,2520,19940414,DE,0.5,-9,in bounds,0
500735,26198,2310,20010107,LB,1.0,-9,in bounds,0
500736,26205,2520,20020611,DE,1.0,-2,in bounds,0
500737,26207,2520,19950012,DT,1.0,-6,in bounds,0
500738,26242,2520,19910025,DT,1.0,-7,in bounds,0
500739,26361,4400,19960049,LB,1.0,-8,in bounds,0
500740,26421,2310,20000054,CB,0.5,-7,in bounds,0
500741,26481,2310,20010075,DT,1.0,-1,in bounds,0
500742,26494,2510,20020428,DE,1.0,-8,in bounds,0
500743,26496,2510,19980065,DE,1.0,-3,in bounds,0
500744,26507,2310,19970452,DE,1.0,-5,in bounds,0
500745,26508,2310,19990075,DE,1.0,-9,in bounds,0
500746,26534,2510,19940427,DT,1.0,-6,in bounds,0
500747,26544,2510,20040470,DT,1.0,-8,in bounds,0
500748,26559,2310,20040126,DE,1.0,-12,in bounds,0
500749,26565,2510,20040130,LB,1.0,-1,in bounds,0
500750,26608,3800,19970086,DE,1.0,-10,in bounds,0
500751,26639,3800,20040064,DT,1.0,-7,in bounds,0
500752,26680,2700,19970073,DE,1.0,-13,in bounds,0
500753,26712,3800,20040033,OLB,1.0,-6,in bounds,0
500754,26826,2700,19930185,DT,1.0,-8,in bounds,0
500755,26872,610,20030048,DE,0.5,-6,in bounds,0
500756,26880,2700,19990158,DE,1.0,-8,in bounds,0
500757,26895,2700,20040222,LB,1.0,-4,in bounds,0
500758,27004,1050,20010003,DL,1.0,-11,in bounds,0
500759,27017,1050,19930430,DB,1.0,-1,in bounds,0
500760,27078,2700,19970073,DE,1.0,-7,in bounds,0
500761,27111,2700,19990158,DE,1.0,-11,in bounds,0
500762,27128,2700,19990158,DE,1.0,-4,in bounds,0
500763,27221,2700,20030518,DE,1.0,-10,in bounds,0
500764,27271,2700,20010226,DE,1.0,-1,in bounds,0
500765,27290,3200,20020126,DL,1.0,-9,in bounds,0
500766,27307,3200,19910031,LB,0.5,-7,in bounds,0
500767,27310,2700,19970073,DE,1.0,-6,in bounds,0
500768,27370,3200,19940004,LB,1.0,-3,in bounds,0
500769,27403,3200,20010006,DL,1.0,0,in bounds,0
500770,27437,2700,19990158,DE,1.0,-9,in bounds,0
500771,27448,2700,19990158,DE,1.0,-9,in bounds,0
500772,27474,3430,19990146,LB,1.0,0,in bounds,0
500773,27533,3430,20000013,DE,1.0,0,in bounds,0
500774,27548,2700,19930185,DT,1.0,-3,in bounds,0
500775,27557,2700,19970073,DE,1.0,-6,in bounds,0
500776,27572,3430,20000013,DE,1.0,-7,in bounds,0
500777,27585,3430,19970229,DT,1.0,-3,in bounds,0
500778,27710,2700,19930185,DT,1.0,-2,in bounds,0
500779,27729,3900,19980117,CB,1.0,-6,in bounds,0
500780,27734,3900,19990073,OLB,1.0,-7,in bounds,0
500781,27756,2510,19990248,DE,1.0,-7,in bounds,0
500782,27770,2700,19930185,DT,1.0,-9,in bounds,0
500783,27783,2510,20010020,S,1.0,-9,in bounds,0
500784,27815,2510,20010012,DT,1.0,-8,in bounds,0
500785,27817,2510,19990248,DE,1.0,-6,in bounds,0
500786,27835,2510,19980065,DE,1.0,-8,in bounds,0
500787,27856,2510,20010029,DT,1.0,-7,in bounds,0
500788,27863,2700,19970073,DE,1.0,-8,in bounds,0
500789,27891,2700,19960154,LB,1.0,-9,in bounds,0
500790,27950,2100,20040057,DE,1.0,-1,in bounds,0
500791,27966,2700,19900005,LB,1.0,-7,in bounds,0
500792,27989,2100,20030126,DT,1.0,-4,in bounds,0
500793,27995,2700,19940407,DE,1.0,-5,in bounds,0
500794,28051,2100,20040071,DT,1.0,-7,in bounds,0
500795,28077,5110,20000059,LB,1.0,-5,in bounds,0
500796,28204,3000,19980049,DE,1.0,-6,in bounds,0
500797,28256,3000,20030009,DT,1.0,-4,in bounds,0
500798,28278,3000,20040020,DE,1.0,-3,in bounds,0
500799,28307,3000,20020177,DE,1.0,-9,in bounds,0
500800,28320,3000,19970454,DT,1.0,-4,in bounds,0
500801,28323,3000,19990119,LB,1.0,-3,in bounds,0
500802,28353,3000,20020038,LB,1.0,-4,in bounds,0
500803,28382,810,20000479,DE,1.0,-2,in bounds,0
500804,28390,3000,19960057,DE,1.0,-2,in bounds,0
500805,28401,810,20030732,S,1.0,0,in bounds,0
500806,28443,810,20030116,DT,1.0,-5,in bounds,0
500807,28517,810,20040014,DT,1.0,-3,in bounds,0
500808,28523,3000,20030009,DT,1.0,-7,in bounds,0
500809,28620,1200,20020168,CB,1.0,0,in bounds,0
500810,28624,1200,20010056,S,1.0,0,in bounds,0
500811,28665,3000,20030009,DT,1.0,-3,in bounds,0
500812,28716,1540,20000517,DE,1.0,-11,in bounds,0
500813,28732,1540,20030144,LB,1.0,-4,in bounds,0
500814,28746,3000,19960057,DE,1.0,-9,in bounds,0
500815,28763,1540,20000517,DE,1.0,-6,in bounds,0
500816,28776,3000,19960057,DE,1.0,-8,in bounds,0
500817,28832,3000,19960057,DE,1.0,-7,in bounds,0
500818,28851,3000,19960057,DE,1.0,-7,in bounds,0
500819,29009,3000,20030009,DT,1.0,-6,in bounds,0
500820,29086,2250,20020009,DT,1.0,-1,in bounds,0
500821,29092,2250,20020009,DT,1.0,-4,in bounds,0
500822,29112,2250,19940088,DE,1.0,-8,in bounds,0
500823,29133,2250,20040249,DE,1.0,-4,in bounds,0
500824,29147,3000,20040020,DE,1.0,-4,in bounds,0
500825,29163,3000,20030009,DT,1.0,-4,in bounds,0
500826,29165,3000,20040020,DE,1.0,-8,in bounds,0
500827,29189,3000,19960057,DE,1.0,-2,in bounds,0
500828,29223,3000,19980049,DE,1.0,-6,in bounds,0
500829,29303,3000,19960057,DE,1.0,-9,in bounds,0
500830,29405,4600,20040053,SS,1.0,-9,in bounds,0
500831,29452,3000,20030009,DT,1.0,-9,in bounds,0
500832,29465,3000,19990009,LB,1.0,-3,in bounds,0
500833,29486,3000,19960057,DE,1.0,-5,in bounds,0
500834,29504,3000,20040020,DE,1.0,-8,in bounds,0
500835,29539,4500,20040198,S,1.0,-7,in bounds,0
500836,29551,3000,20040088,DE,1.0,-5,in bounds,0
500837,29566,3000,19960057,DE,1.0,-10,in bounds,0
500838,29648,3000,20040155,LB,0.5,-4,in bounds,0
500839,29659,2100,20000030,LB,1.0,-7,in bounds,0
500840,29784,2100,20040042,DE,1.0,-5,in bounds,0
500841,29788,3000,20030009,DT,1.0,-2,in bounds,0
500842,29791,2100,20040042,DE,1.0,-10,in bounds,0
500843,29809,3000,20040048,LB,0.5,-8,in bounds,0
500844,29851,325,19990430,DT,1.0,-2,in bounds,0
500845,29890,3200,19990111,LB,1.0,-12,in bounds,0
500846,29945,3200,19950057,LB,1.0,-10,in bounds,0
500847,29946,3200,19960086,LB,1.0,-18,in bounds,0
500848,29970,3200,20010006,DL,1.0,-6,in bounds,0
500849,30015,610,19940008,DT,1.0,-9,in bounds,0
500850,30031,610,20030048,DE,1.0,-4,in bounds,0
500851,30061,3200,20030239,LB,1.0,-1,in bounds,0
500852,30113,3200,20030239,LB,0.5,-5,in bounds,0
500853,30131,3200,19940004,LB,1.0,0,in bounds,0
500854,30267,920,19960016,DE,1.0,-3,in bounds,0
500855,30356,2200,20020011,DE,1.0,-7,in bounds,0
500856,30453,2200,20020238,DE,1.0,-8,in bounds,0
500857,30459,3200,19940004,LB,1.0,-12,in bounds,0
500858,30497,2200,19990058,DT,1.0,-7,in bounds,0
500859,30508,3200,19970091,LB,1.0,-8,in bounds,0
500860,30529,2200,20020011,DE,1.0,-9,in bounds,0
500861,30602,2200,20020042,DT,1.0,-13,in bounds,0
500862,30633,3200,20000449,CB,1.0,-6,in bounds,0
500863,30660,3200,20030239,LB,1.0,0,in bounds,0
500864,30765,2250,19990176,DE,1.0,-2,in bounds,0
500865,30774,2250,19980181,DT,1.0,-7,in bounds,0
500866,30789,3200,20010006,DL,1.0,-7,in bounds,0
500867,30807,3200,20040021,DL,1.0,-10,in bounds,0
500868,30813,2700,20010609,DT,1.0,-7,in bounds,0
500869,30938,3200,19940145,S,1.0,-12,in bounds,0
500870,30984,3430,20000012,DE,1.0,-2,in bounds,0
500871,31023,3430,20030004,DT,1.0,-9,in bounds,0
500872,31066,3430,20000012,DE,0.5,-9,in bounds,0
500873,31134,3700,20030539,DT,1.0,-11,in bounds,0
500874,31171,3700,20030531,DE,1.0,-1,in bounds,0
500875,31237,3200,20040500,LB,1.0,-10,in bounds,0
500876,31249,3200,20030013,DL,0.5,-5,in bounds,0
500877,31304,4600,19990089,DE,1.0,-7,in bounds,0
500878,31358,3200,19970091,LB,1.0,-3,in bounds,0
500879,31374,3200,20020126,DL,1.0,0,in bounds,0
500880,31494,4500,20000035,DE,1.0,-5,in bounds,0
500881,31495,3200,19940004,LB,1.0,-6,in bounds,0
500882,31600,200,19950181,DE,1.0,-3,in bounds,0
500883,31613,3300,19990040,DE,1.0,-3,in bounds,0
500884,31661,3300,20000139,DT,1.0,-2,in bounds,0
500885,31664,200,19950181,DE,1.0,-6,in bounds,0
500886,31711,200,20040101,LB,0.5,-8,in bounds,0
500887,31715,3300,20000033,DE,1.0,-9,in bounds,0
500888,31722,200,19990030,DE,1.0,-1,in bounds,0
500889,31799,750,19990038,DE,1.0,-1,in bounds,0
500890,31824,3300,20040018,DE,1.0,-6,in bounds,0
500891,31864,3300,20000033,DE,1.0,-4,in bounds,0
500892,31865,3300,20000033,DE,1.0,-7,in bounds,0
500893,31879,3300,20000139,DT,1.0,-8,in bounds,0
500894,32010,1400,20010157,LB,1.0,-12,in bounds,0
500895,32086,1400,20010087,DE,1.0,-3,in bounds,0
500896,32120,2310,20020143,LB,1.0,-8,in bounds,0
500897,32122,2310,19960028,S,1.0,-4,in bounds,0
500898,32132,3300,20040018,DE,1.0,-7,in bounds,0
500899,32141,2310,20030047,LB,1.0,-10,in bounds,1
500900,32220,2310,19980475,DE,1.0,-7,in bounds,0
500901,32253,2310,20020143,LB,1.0,0,in bounds,0
500902,32269,3300,20000033,DE,1.0,-7,in bounds,0
500903,32288,2700,19940407,DE,1.0,-9,in bounds,0
500904,32292,3300,19970092,LB,1.0,-7,in bounds,0
500905,32322,2700,20040222,LB,1.0,-4,in bounds,0
500906,32337,2700,20030049,LB,1.0,-2,in bounds,0
500907,32361,2700,20010226,DE,1.0,-5,in bounds,0
500908,32377,2700,20020434,DE,1.0,-14,in bounds,0
500909,32402,2700,20010226,DE,1.0,-9,in bounds,0
500910,32427,2700,20010226,DE,1.0,-6,in bounds,0
