combineId,playerId,combineYear,combinePosition,combineHeight,combineWeight,combineHand,nameFirst,nameLast,nameFull,position,collegeId,nflId,college,heightInches,weight,dob,ageAtDraft,playerProfileUrl,homeCity,homeState,homeCountry,highSchool,hsCity,hsState,hsCountry,combineArm,combine40yd,combineVert,combineBench,combineShuttle,combineBroad,combine3cone,combine60ydShuttle,combineWonderlic
10092,19870026,1987,QB,74.3,203,9.75,Jim,Harbaugh,Jim Harbaugh,QB,48109.0,2501019,Michigan,75.0,215.0,1963-12-23,23.361643835616437,http://www.nfl.com/player/JimHarbaugh/2501019/profile,Toledo,OH,USA,Palo Alto HS,,CA,USA,31.25,,,,,,,,
10093,19870193,1987,OT,77.9,270,9.5,Archie,Harris,Archie Harris,OT,23185.0,2515904,William & Mary,78.0,270.0,1964-11-17,22.457534246575342,http://www.nfl.com/player/ArchieHarris/2515904/profile,Richmond,VA,USA,,,,,32.25,5.08,,31.0,,,,,
10094,19870195,1987,TE,76.3,244,10.0,William,Harris,William Harris,TE,75671.0,2515996,Bishop (TX),76.0,239.0,1965-02-10,22.224657534246575,http://www.nfl.com/player/WilliamHarris/2515996/profile,Houston,TX,USA,,,,,33.0,4.71,28.0,10.0,4.43,107.0,,12.6,
10095,19870249,1987,RB,70.8,219,9.5,Lakei,Heimuli,Lakei Heimuli,RB,84602.0,2516260,BYU,71.0,219.0,1965-06-24,21.85753424657534,http://www.nfl.com/player/LakeiHeimuli/2516260/profile,,,Tonga,,,,,30.0,4.81,29.5,20.0,4.75,101.0,,12.63,
10096,19870152,1987,WR,69.3,174,8.25,Thomas,Henley,Thomas Henley,WR,94305.0,2516332,Stanford,71.0,185.0,1965-07-28,21.764383561643836,http://www.nfl.com/player/ThomasHenley/2516332/profile,Hillsboro,TX,USA,,,,,29.75,4.53,31.0,,4.22,108.0,,11.57,
10097,19870074,1987,CB,69.4,192,9.0,Cliff,Hicks,Cliff Hicks,DB,97403.0,2501147,Oregon,70.0,188.0,1964-08-18,22.706849315068492,http://www.nfl.com/player/CliffHicks/2501147/profile,San Diego,CA,USA,,,,,29.5,4.5,31.5,8.0,4.34,116.0,,11.33,
10098,19870003,1987,FB,72.9,236,9.5,Alonzo,Highsmith,Alonzo Highsmith,RB,33124.0,2501154,Miami (FL),73.0,234.0,1965-02-26,22.18082191780822,http://www.nfl.com/player/AlonzoHighsmith/2501154/profile,Bartow,FL,USA,,,,,33.0,,34.0,27.0,,118.0,,,
10099,19870106,1987,WR,71.8,173,,Bruce,Hill,Bruce Hill,WR,85287.0,2501159,Arizona State,72.0,175.0,1964-02-29,23.175342465753424,http://www.nfl.com/player/BruceHill/2501159/profile,Fort Dix,NJ,USA,,,,,,4.49,30.5,,4.03,116.0,,11.36,
10100,19870040,1987,WR,70.6,190,8.75,Lonzell,Hill,Lonzell Hill,WR,98195.0,2516534,Washington,71.0,189.0,1965-09-25,21.602739726027398,http://www.nfl.com/player/LonzellHill/2516534/profile,Stockton,CA,USA,,,,,30.75,4.57,31.0,,4.11,113.0,,11.32,
10101,19870261,1987,FB,72.6,210,8.5,Merril,Hoge,Merril Hoge,FB,83209.0,2501196,Idaho State,74.0,230.0,1965-01-26,22.265753424657536,http://www.nfl.com/player/MerrilHoge/2501196/profile,Pocatello,ID,USA,,,,,30.0,4.89,28.5,15.0,4.09,100.0,,11.33,
10102,19870328,1987,RB,71.1,208,9.25,John,Holifield,John Holifield,RB,26506.0,2516678,West Virginia,72.0,202.0,1964-07-14,22.802739726027397,http://www.nfl.com/player/JohnHolifield/2516678/profile,Wayne,MI,USA,,,,,31.0,4.55,30.5,14.0,4.15,115.0,,11.67,
10103,19870041,1987,OLB,73.8,226,10.25,Johnny,Holland,Johnny Holland,LB,77843.0,2501204,Texas A&M,74.0,221.0,1965-03-11,22.145205479452056,http://www.nfl.com/player/JohnnyHolland/2501204/profile,Bellville,TX,USA,,,,,33.0,4.76,33.5,16.0,4.36,124.0,,11.89,
10104,19870325,1987,OLB,73.9,229,10.5,Bruce,Holmes,Bruce Holmes,LB,55455.0,2501215,Minnesota,74.0,235.0,1964-10-24,22.523287671232875,http://www.nfl.com/player/BruceHolmes/2501215/profile,El Paso,TX,USA,,,,,31.5,4.92,28.0,15.0,4.5,105.0,,12.4,
10105,19870816,1987,SS,74.4,188,9.0,Darryl,Holmes,Darryl Holmes,S,31030.0,,Fort Valley State (GA),74.0,188.0,,,,,,,,,,,32.5,4.73,30.5,2.0,4.22,116.0,,11.53,
10106,19870817,1987,WR,72.5,186,,Jon,Horton,Jon Horton,WR,85721.0,,Arizona,73.0,186.0,,,,,,,,,,,,4.64,30.0,2.0,,116.0,,,
10107,19870073,1987,OLB,74.9,237,9.5,Todd,Howard,Todd Howard,LB,77843.0,2516888,Texas A&M,74.0,235.0,1965-02-18,22.202739726027396,http://www.nfl.com/player/ToddHoward/2516888/profile,Bryan,TX,USA,,,,,32.5,4.8,28.0,17.0,4.5,108.0,,12.16,
10108,19870186,1987,QB,73.8,197,7.25,Doug,Hudson,Doug Hudson,QB,70301.0,2516942,Nicholls State (LA),74.0,201.0,1964-09-11,22.64109589041096,http://www.nfl.com/player/DougHudson/2516942/profile,Memphis,TN,USA,,,,,29.0,4.86,25.0,,4.52,105.0,,,
10109,19870028,1987,WR,70.6,188,9.0,Mark,Ingram,Mark Ingram,WR,48824.0,2501297,Michigan State,70.0,194.0,1965-08-23,21.693150684931506,http://www.nfl.com/player/MarkIngram/2501297/profile,Rockford,IL,USA,,,,,30.25,4.42,32.0,8.0,4.16,111.0,,11.42,
10110,19870082,1987,K,71.4,190,8.5,Jeff,Jaeger,Jeff Jaeger,K,98195.0,2501353,Washington,71.0,190.0,1964-11-26,22.432876712328767,http://www.nfl.com/player/JeffJaeger/2501353/profile,Tacoma,WA,USA,Kent-Meridian HS,,WA,USA,30.0,4.96,26.0,6.0,4.49,103.0,,,
10111,19870202,1987,WR,70.9,185,9.75,Michel,James,Michel James,WR,99164.0,2517382,Washington State,,,1963-11-19,23.454794520547946,http://www.nfl.com/player/MichelJames/2517382/profile,,,,,,,,30.25,4.5,35.0,16.0,4.37,117.0,,11.44,
10112,19870127,1987,ILB,75.5,231,8.5,Ilia,Jarostchuk,Ilia Jarostchuk,LB,3824.0,2501364,New Hampshire,75.0,231.0,1964-08-01,22.753424657534246,http://www.nfl.com/player/IliaJarostchuk/2501364/profile,Utica,NY,USA,,,,,30.5,4.77,31.0,,4.43,116.0,,11.88,
10113,19870169,1987,DT,73.0,266,9.25,Curt,Jarvis,Curt Jarvis,DT,35487.0,2517430,Alabama,74.0,266.0,1965-01-28,22.26027397260274,http://www.nfl.com/player/CurtJarvis/2517430/profile,Birmingham,AL,USA,,,,,30.25,5.08,24.5,15.0,4.69,92.0,,,
10114,19870020,1987,WR,74.1,191,9.0,Haywood,Jeffires,Haywood Jeffires,WR,27607.0,2501374,NC State,74.0,210.0,1964-12-12,22.389041095890413,http://www.nfl.com/player/HaywoodJeffires/2501374/profile,Greensboro,NC,USA,,,,,33.0,4.41,,,,,,,
10115,19870248,1987,RB,75.3,218,10.25,Alfred,Jenkins,Alfred Jenkins,RB,85721.0,2517477,Arizona,75.0,218.0,1964-04-01,23.087671232876712,http://www.nfl.com/player/AlfredJenkins/2517477/profile,,,,,,,,32.0,4.74,31.0,,4.49,116.0,,,
10116,19870305,1987,RB,71.3,190,9.5,Tim,Jessie,Tim Jessie,RB,36849.0,2517526,Auburn,71.0,190.0,1963-03-01,24.175342465753424,http://www.nfl.com/player/TimJessie/2517526/profile,Opp,AL,USA,,,,,31.25,,,12.0,,,,,
10117,19870141,1987,DT,74.0,253,9.25,Tim,Johnson,Tim Johnson,DT,16802.0,2501455,Penn State,75.0,286.0,1965-01-29,22.257534246575343,http://www.nfl.com/player/TimJohnson/2501455/profile,Sarasota,FL,USA,,,,,31.25,5.03,25.0,20.0,4.56,100.0,,,
10118,19870046,1987,OLB,71.1,240,9.25,Walter,Johnson,Walter Johnson,LB,71272.0,2517775,Louisiana Tech,72.0,241.0,1963-11-13,23.471232876712328,http://www.nfl.com/player/WalterJohnson/2517775/profile,Monroe,LA,USA,,,,,32.0,4.54,29.5,22.0,4.36,116.0,,11.33,
10119,19870818,1987,DT,73.0,257,9.5,Walter,Johnson,Walter Johnson,DT,15260.0,,Pittsburgh,73.0,257.0,,,,,,,,,,,31.25,4.97,28.5,20.0,4.86,110.0,,,
10120,19870138,1987,DE,76.0,232,9.75,Will,Johnson,Will Johnson,LB,71209.0,2517777,Louisiana-Monroe,76.0,245.0,1964-12-04,22.410958904109588,http://www.nfl.com/player/WillJohnson/2517777/profile,Monroe,LA,USA,,,,,33.25,,33.5,17.0,,115.0,,,
10121,19870262,1987,ILB,73.1,223,9.5,Dale,Jones,Dale Jones,LB,37998.0,2517930,Tennessee,73.0,234.0,1963-03-08,24.156164383561645,http://www.nfl.com/player/DaleJones/2517930/profile,Cleveland,TN,USA,,,,,29.75,4.91,25.0,,4.55,101.0,,12.64,
10122,19870239,1987,FS,73.0,186,8.5,Leonard,Jones,Leonard Jones,DB,79415.0,2517925,Texas Tech,74.0,185.0,1964-10-28,22.512328767123286,http://www.nfl.com/player/LeonardJones/2517925/profile,St. Louis,MO,USA,,,,,30.75,4.64,31.5,9.0,4.33,113.0,,11.8,
10123,19870115,1987,FS,72.8,194,9.5,Nelson,Jones,Nelson Jones,DB,27607.0,2517944,NC State,73.0,194.0,1964-02-13,23.21917808219178,http://www.nfl.com/player/NelsonJones/2517944/profile,,,,,,,,32.0,4.64,,6.0,,,,,
10124,19870223,1987,TE,75.3,246,10.0,Rod,Jones,Rod Jones,TE,98195.0,2517968,Washington,76.0,240.0,1964-03-03,23.167123287671235,http://www.nfl.com/player/RodJones/2517968/profile,Richmond,CA,USA,,,,,32.5,4.85,24.0,14.0,4.47,108.0,,12.53,
10125,19870107,1987,OLB,75.0,226,8.75,Tim,Jordan,Tim Jordan,LB,53706.0,2518020,Wisconsin,75.0,226.0,1964-04-26,23.019178082191782,http://www.nfl.com/player/TimJordan/2518020/profile,Madison,WI,USA,,,,,31.5,4.6,28.5,21.0,4.2,112.0,,11.42,
10126,19870178,1987,TE,75.0,242,10.0,Chris,Kelley,Chris Kelley,TE,44325.0,2518262,Akron,76.0,240.0,1964-11-13,22.46849315068493,http://www.nfl.com/player/ChrisKelley/2518262/profile,Lorain,OH,USA,,,,,31.5,4.88,30.0,13.0,4.5,102.0,,12.01,
10127,19870108,1987,OLB,75.8,221,8.5,Larry,Kelm,Larry Kelm,LB,77843.0,2501586,Texas A&M,76.0,230.0,1964-11-29,22.424657534246574,http://www.nfl.com/player/LarryKelm/2501586/profile,Corpus Christi,TX,USA,,,,,31.75,4.83,30.0,12.0,4.29,113.0,,11.96,
10128,19870153,1987,OG,75.6,277,9.5,Paul,Kiser,Paul Kiser,OG,27106.0,2518567,Wake Forest,76.0,272.0,1963-11-19,23.454794520547946,http://www.nfl.com/player/PaulKiser/2518567/profile,Valdese,NC,USA,,,,,30.75,5.11,26.0,,4.95,93.0,,,
10129,19870048,1987,DE,80.4,299,10.25,Wally,Kleine,Wally Kleine,OT,46556.0,2518596,Notre Dame,,,1964-10-22,22.528767123287672,http://www.nfl.com/player/WallyKleine/2518596/profile,,,,,,,,35.0,5.2,27.5,18.0,4.74,99.0,,,
10130,19870011,1987,DE,78.3,292,9.25,Shawn,Knight,Shawn Knight,DE,84602.0,2518647,BYU,78.0,290.0,1964-06-04,22.912328767123288,http://www.nfl.com/player/ShawnKnight/2518647/profile,Provo,UT,USA,,,,,32.25,,,23.0,,,,,
10131,19870819,1987,WR,68.4,171,9.5,Fred,Lane,Fred Lane,WR,30602.0,,Georgia,68.0,171.0,,,,,,,,,,,31.0,4.48,25.0,2.0,4.36,109.0,,11.93,
10132,19870315,1987,WR,72.8,195,,Gary,Lee,Gary Lee,WR,30332.0,2519273,Georgia Tech,73.0,202.0,1965-02-12,22.21917808219178,http://www.nfl.com/player/GaryLee/2519273/profile,Albany,GA,USA,,,,,,4.53,31.5,4.0,,117.0,,,
10133,19870820,1987,FS,73.3,199,9.25,John,Little,John Little,S,30602.0,,Georgia,73.0,199.0,,,,,,,,,,,30.0,4.66,29.0,,4.19,113.0,,11.65,
10134,19870066,1987,WR,70.6,175,8.75,Charles,Lockett,Charles Lockett,WR,90840.0,2519618,Cal State-Long Beach,72.0,178.0,1965-10-01,21.586301369863012,http://www.nfl.com/player/CharlesLockett/2519618/profile,Los Angeles,CA,USA,,,,,30.0,4.45,33.0,3.0,4.39,113.0,,12.0,
10135,19870148,1987,OLB,74.0,228,9.5,Danny,Lockett,Danny Lockett,LB,85721.0,2519619,Arizona,74.0,239.0,1964-07-11,22.81095890410959,http://www.nfl.com/player/DannyLockett/2519619/profile,Fort Valley,GA,USA,,,,,32.0,4.83,30.5,21.0,4.39,120.0,,12.18,
10136,19870199,1987,OT,78.5,286,10.0,Joe,MacEsker,Joe MacEsker,OT,79968.0,2519902,Texas-El Paso,79.0,286.0,1965-09-21,21.613698630136987,http://www.nfl.com/player/JoeMacEsker/2519902/profile,,,,,,,,33.0,5.23,25.5,22.0,5.01,106.0,,,
10137,19870123,1987,CB,70.6,186,9.75,Milton,Mack,Milton Mack,DB,39096.0,2501835,Alcorn State (MS),71.0,195.0,1963-09-20,23.61917808219178,http://www.nfl.com/player/MiltonMack/2501835/profile,Jackson,MS,USA,,,,,30.0,4.53,34.5,12.0,4.22,118.0,,11.32,
10138,19870821,1987,OLB,75.0,239,8.5,Terence,Mack,Terence Mack,OLB,29631.0,2519910,Clemson,75.0,239.0,1964-07-09,22.816438356164383,http://www.nfl.com/player/TerenceMack/2519910/profile,Winnsboro,SC,USA,,,,,31.5,,26.0,16.0,,107.0,,,
10139,19870255,1987,QB,73.5,199,9.0,Don,Majkowski,Don Majkowski,QB,22904.0,2501847,Virginia,74.0,208.0,1964-02-25,23.186301369863013,http://www.nfl.com/player/DonMajkowski/2501847/profile,Buffalo,NY,USA,,,,,32.25,4.83,34.0,,4.13,116.0,,,
10140,19870822,1987,K,69.6,206,8.75,Massimo,Manca,Massimo Manca,K,16802.0,,Penn State,70.0,206.0,,,,,,,,,,,29.0,5.18,21.0,,4.73,91.0,,,
10141,19870080,1987,FB,72.0,232,9.25,Tim,Manoa,Tim Manoa,RB,16802.0,2501864,Penn State,73.0,227.0,1964-09-09,22.646575342465752,http://www.nfl.com/player/TimManoa/2501864/profile,,,Tonga,,,,,31.5,4.71,24.5,22.0,4.35,106.0,,12.08,
10142,19870167,1987,FB,73.1,219,10.0,Warren,Marshall,Warren Marshall,RB,22807.0,2520215,James Madison (VA),72.0,218.0,1964-07-24,22.775342465753425,http://www.nfl.com/player/WarrenMarshall/2520215/profile,High Point,NC,USA,,,,,30.75,4.68,26.5,14.0,4.56,111.0,,12.19,
10143,19870145,1987,WR,73.5,183,,Willie,Marshall,Willie Marshall,WR,19122.0,2520217,Temple,74.0,183.0,1964-05-23,22.945205479452056,http://www.nfl.com/player/WillieMarshall/2520217/profile,,,,,,,,,4.59,32.5,3.0,,120.0,,,
10144,19870095,1987,WR,69.0,160,,Kelvin,Martin,Kelvin Martin,WR,2459.0,2501889,Boston,69.0,162.0,1965-05-14,21.96986301369863,http://www.nfl.com/player/KelvinMartin/2501889/profile,San Diego,CA,USA,,,,,,4.55,29.0,7.0,4.14,112.0,,11.39,
10145,19870077,1987,DE,77.0,266,9.0,Skip,McClendon,Skip McClendon,DE,85287.0,2501945,Arizona State,78.0,270.0,1964-04-09,23.065753424657533,http://www.nfl.com/player/SkipMcClendon/2501945/profile,Detroit,MI,USA,,,,,33.25,5.12,28.0,12.0,4.52,112.0,,,
10146,19870269,1987,FB,72.0,221,9.25,David,McCluskey,David McCluskey,RB,30602.0,2520576,Georgia,73.0,227.0,1963-11-05,23.493150684931507,http://www.nfl.com/player/DavidMcCluskey/2520576/profile,Rome,GA,USA,,,,,31.5,4.71,22.5,,4.37,101.0,,12.06,
10147,19870034,1987,SS,74.5,207,8.75,Tim,McDonald,Tim McDonald,S,90089.0,2501976,USC,74.0,219.0,1965-01-06,22.32054794520548,http://www.nfl.com/player/TimMcDonald/2501976/profile,Fresno,CA,USA,Edison HS,Fresno,CA,USA,32.0,4.72,33.0,6.0,4.27,122.0,,11.78,
10148,19870823,1987,DE,76.0,271,9.75,Thomas,Mchale,Thomas Mchale,DE,14853.0,,Cornell,76.0,271.0,,,,,,,,,,,32.5,5.21,25.0,,4.61,,,,
10149,19870227,1987,TE,76.3,244,10.0,Keith,McKeller,Keith McKeller,TE,36265.0,2502016,Jacksonville State (AL),78.0,230.0,1964-07-09,22.816438356164383,http://www.nfl.com/player/KeithMcKeller/2502016/profile,Birmingham,AL,USA,,,,,31.0,4.84,31.0,16.0,4.63,111.0,,12.7,
10150,19870241,1987,DE,75.5,267,9.5,Ron,McLean,Ron McLean,DT,92831.0,2520861,Cal State-Fullerton,75.0,270.0,1963-04-13,24.057534246575344,http://www.nfl.com/player/RonMcLean/2520861/profile,Everett,WA,USA,,,,,32.25,4.99,24.0,20.0,4.68,114.0,,,
10151,19870209,1987,DT,76.9,279,8.5,Bruce,Mesner,Bruce Mesner,DT,20740.0,2521069,Maryland,77.0,280.0,1964-03-21,23.117808219178084,http://www.nfl.com/player/BruceMesner/2521069/profile,New York,NY,USA,,,,,32.75,,,20.0,,,,,
10152,19870013,1987,QB,73.4,190,,Chris,Miller,Chris Miller,QB,97403.0,2502101,Oregon,74.0,212.0,1965-08-09,21.731506849315068,http://www.nfl.com/player/ChrisMiller/2502101/profile,Pomona,CA,USA,Sheldon HS,Eugene,OR,USA,,4.74,30.5,,4.35,117.0,,,
10153,19870033,1987,CB,71.1,180,9.5,Roland,Mitchell,Roland Mitchell,DB,79415.0,2502149,Texas Tech,71.0,195.0,1964-03-15,23.134246575342466,http://www.nfl.com/player/RolandMitchell/2502149/profile,Columbus,TX,USA,,,,,31.5,4.49,32.0,9.0,4.15,128.0,,11.49,
10154,19870824,1987,WR,67.4,157,,Stacey,Mobley,Stacey Mobley,WR,39217.0,,Jackson State (MS),67.0,157.0,,,,,,,,,,,,4.55,33.5,7.0,4.52,115.0,,12.09,
10155,19870825,1987,TE,75.8,241,9.5,Jeff,Modesitt,Jeff Modesitt,TE,19716.0,,Delaware,76.0,241.0,,,,,,,,,,,31.75,4.89,30.5,16.0,4.48,112.0,,12.34,
10156,19870104,1987,FS,71.0,199,9.0,Mark,Moore,Mark Moore,DB,74078.0,2521527,Oklahoma State,72.0,194.0,1964-09-03,22.663013698630138,http://www.nfl.com/player/MarkMoore/2521527/profile,Nacogdoches,TX,USA,,,,,30.5,4.7,28.0,7.0,4.1,114.0,,11.23,
10157,19870222,1987,OG,78.3,288,8.5,Dan,Morgan,Dan Morgan,OG,16802.0,2521591,Penn State,78.0,285.0,1964-02-02,23.24931506849315,http://www.nfl.com/player/DanMorgan/2521591/profile,Wheeling,WV,USA,,,,,31.75,5.25,25.0,14.0,4.84,93.0,,,
10158,19870054,1987,WR,72.6,187,,Ron,Morris,Ron Morris,WR,75205.0,2502207,Southern Methodist,73.0,190.0,1964-11-04,22.493150684931507,http://www.nfl.com/player/RonMorris/2502207/profile,Cooper,TX,USA,,,,,,4.59,31.5,8.0,4.29,116.0,,11.05,
10159,19870316,1987,RB,69.6,201,9.75,Bobby,Morse,Bobby Morse,RB,48824.0,2502212,Michigan State,70.0,201.0,1965-10-03,21.58082191780822,http://www.nfl.com/player/BobbyMorse/2502212/profile,Muskegon,MI,USA,,,,,29.75,4.65,29.0,14.0,4.07,110.0,,11.5,
10160,19870826,1987,CB,70.4,193,8.25,Gary,Moss,Gary Moss,DB,30602.0,,Georgia,70.0,193.0,,,,,,,,,,,30.0,,,12.0,,,,,
10161,19870050,1987,OLB,75.3,235,9.25,Winston,Moss,Winston Moss,LB,33124.0,2502221,Miami (FL),75.0,245.0,1965-12-24,21.356164383561644,http://www.nfl.com/player/WinstonMoss/2502221/profile,Miami,FL,USA,,,,,31.5,4.69,30.0,16.0,4.36,111.0,,11.62,
10162,19870149,1987,OLB,72.5,230,9.5,Ron,Moten,Ron Moten,LB,32611.0,2521742,Florida,,,1964-09-15,22.63013698630137,http://www.nfl.com/player/RonMoten/2521742/profile,,,,,,,,30.25,4.8,30.5,20.0,,116.0,,,
10163,19870125,1987,DT,75.1,256,9.5,Mark,Mraz,Mark Mraz,DE,84322.0,2521757,Utah State,76.0,258.0,1965-02-09,22.22739726027397,http://www.nfl.com/player/MarkMraz/2521757/profile,Glendale,CA,USA,,,,,31.0,4.92,28.0,21.0,4.53,113.0,,,
10164,19870078,1987,FB,73.0,224,9.75,Jamie,Mueller,Jamie Mueller,RB,60532.0,2502230,Benedictine (KS),73.0,225.0,1964-10-04,22.578082191780823,http://www.nfl.com/player/JamieMueller/2502230/profile,Cleveland,OH,USA,,,,,31.25,4.61,33.0,19.0,3.99,117.0,,11.31,
10165,19870111,1987,OLB,74.0,238,9.0,Marc,Munford,Marc Munford,LB,68588.0,2502238,Nebraska,74.0,231.0,1965-02-14,22.213698630136985,http://www.nfl.com/player/MarcMunford/2502238/profile,Lincoln,NE,USA,,,,,30.5,4.78,30.0,15.0,4.31,110.0,,11.85,
10166,19870027,1987,WR,68.9,178,,Ricky,Nattiel,Ricky Nattiel,WR,32611.0,2502262,Florida,69.0,180.0,1966-01-25,21.268493150684932,http://www.nfl.com/player/RickyNattiel/2502262/profile,Gainesville,FL,USA,,,,,,4.41,32.0,,,116.0,,,
10167,19870071,1987,WR,73.3,208,,Frankie,Neal,Frankie Neal,WR,67601.0,2521976,Fort Hays State (KS),73.0,202.0,1965-10-01,21.586301369863012,http://www.nfl.com/player/FrankieNeal/2521976/profile,Sebring,FL,USA,,,,,,4.51,35.0,,4.38,120.0,,11.63,
10168,19870301,1987,WR,75.8,208,,Calvin,Nicholas,Calvin Nicholas,WR,71245.0,2522116,Grambling State (LA),76.0,208.0,1964-06-11,22.893150684931506,http://www.nfl.com/player/CalvinNicholas/2522116/profile,Baton Rouge,LA,USA,,,,,,4.67,27.5,12.0,4.4,117.0,,11.99,
10169,19870187,1987,DT,73.0,263,9.25,Gerald,Nichols,Gerald Nichols,DT,32306.0,2502295,Florida State,74.0,261.0,1964-02-10,23.22739726027397,http://www.nfl.com/player/GeraldNichols/2502295/profile,St. Louis,MO,USA,,,,,31.25,4.93,25.0,22.0,4.48,109.0,,,
10170,19870122,1987,ILB,73.5,223,9.5,Hardy,Nickerson,Hardy Nickerson,LB,94720.0,2502296,California,74.0,230.0,1965-09-01,21.66849315068493,http://www.nfl.com/player/HardyNickerson/2502296/profile,Compton,CA,USA,,,,,30.5,4.82,28.0,19.0,4.15,108.0,,11.46,
10171,19870012,1987,DT,75.0,274,9.75,Danny,Noonan,Danny Noonan,DT,68588.0,2502303,Nebraska,76.0,282.0,1965-07-14,21.802739726027397,http://www.nfl.com/player/DannyNoonan/2502303/profile,Lincoln,NE,USA,,,,,32.25,4.82,32.0,,4.38,115.0,,,
10172,19870140,1987,OG,75.0,279,10.25,Paul,O'Connor,Paul O'Connor,OG,33124.0,2522371,Miami (FL),75.0,270.0,1962-11-07,24.487671232876714,http://www.nfl.com/player/PaulO'Connor/2522371/profile,Summit,NJ,USA,,,,,32.0,5.39,24.0,,4.62,93.0,,,
10173,19870029,1987,CB,69.3,188,9.0,Nate,Odomes,Nate Odomes,DB,53706.0,2502340,Wisconsin,70.0,188.0,1965-08-25,21.687671232876713,http://www.nfl.com/player/NateOdomes/2502340/profile,Columbus,GA,USA,,,,,30.75,4.43,33.5,18.0,4.3,119.0,,11.59,
10174,19870035,1987,RB,73.6,250,9.75,Christian,Okoye,Christian Okoye,RB,91702.0,2502350,Azusa Pacific (CA),73.0,253.0,1961-08-16,25.715068493150685,http://www.nfl.com/player/ChristianOkoye/2502350/profile,Enugu,,Nigeria,,,,,33.0,,31.0,21.0,,,,,
10175,19870297,1987,RB,70.8,194,9.5,Darryl,Oliver,Darryl Oliver,RB,33124.0,2522451,Miami (FL),70.0,195.0,1964-07-13,22.805479452054794,http://www.nfl.com/player/DarrylOliver/2522451/profile,Palatka,FL,USA,,,,,31.5,4.63,28.0,12.0,4.4,112.0,,12.07,
10176,19870247,1987,OLB,75.0,233,8.0,Bob,Ontko,Bob Ontko,LB,16802.0,2522521,Penn State,75.0,237.0,1964-03-21,23.117808219178084,http://www.nfl.com/player/BobOntko/2522521/profile,Kingston,PA,USA,,,,,31.0,4.92,28.5,23.0,4.28,116.0,,11.9,
10177,19870019,1987,RB,69.3,184,9.75,Paul,Palmer,Paul Palmer,RB,19122.0,2522687,Temple,69.0,184.0,1964-10-14,22.55068493150685,http://www.nfl.com/player/PaulPalmer/2522687/profile,Bethesda,MD,USA,,,,,29.75,4.53,30.0,11.0,4.22,116.0,,11.49,
10178,19870827,1987,WR,71.1,180,,Keith,Paskett,Keith Paskett,WR,42101.0,2522814,Western Kentucky,71.0,180.0,1964-12-07,22.4027397260274,http://www.nfl.com/player/KeithPaskett/2522814/profile,Nashville,TN,USA,,,,,,4.5,29.0,4.0,4.35,111.0,,11.65,
10179,19870285,1987,OG,74.0,294,10.0,Todd,Peat,Todd Peat,OG,60115.0,2522944,Northern Illinois,74.0,294.0,1964-05-20,22.953424657534246,http://www.nfl.com/player/ToddPeat/2522944/profile,Champaign,IL,USA,,,,,31.5,5.37,26.0,18.0,4.92,100.0,,,
10180,19870174,1987,FS,72.5,200,9.5,Tim,Peoples,Tim Peoples,DB,98195.0,2522992,Washington,73.0,200.0,1964-07-26,22.76986301369863,http://www.nfl.com/player/TimPeoples/2522992/profile,,,,,,,,32.75,4.55,29.0,,4.44,112.0,,11.82,
10181,19870828,1987,OT,76.6,281,9.5,Victor,Perry,Victor Perry,OT,30602.0,,Georgia,77.0,281.0,,,,,,,,,,,32.0,5.22,27.5,,4.81,99.0,,,
10182,19870079,1987,FB,72.8,234,9.25,Bob,Perryman,Bob Perryman,RB,48109.0,2502455,Michigan,73.0,233.0,1964-10-16,22.545205479452054,http://www.nfl.com/player/BobPerryman/2502455/profile,Raleigh,NC,USA,,,,,31.75,,29.0,15.0,4.34,108.0,,11.99,
10183,19870829,1987,OG,75.5,260,9.75,Phil,Pettey,Phil Pettey,OG,65211.0,,Missouri,76.0,260.0,,,,,,,,,,,31.75,5.27,23.0,17.0,4.54,100.0,,,
10184,19870237,1987,OLB,71.1,231,10.0,Tim,Pidgeon,Tim Pidgeon,LB,13244.0,2523215,Syracuse,72.0,233.0,1964-09-20,22.616438356164384,http://www.nfl.com/player/TimPidgeon/2523215/profile,Oneonta,NY,USA,,,,,29.0,4.69,30.0,22.0,4.02,111.0,,11.26,
10185,19870158,1987,DT,78.9,292,9.25,Chris,Pike,Chris Pike,DT,74104.0,2523241,Tulsa (OK),80.0,290.0,1964-01-13,23.304109589041097,http://www.nfl.com/player/ChrisPike/2523241/profile,Washington,DC,USA,,,,,34.25,,,31.0,,,,,
10186,19870250,1987,SS,71.9,196,8.75,Bruce,Plummer,Bruce Plummer,DB,39762.0,2502496,Mississippi State,72.0,197.0,1964-09-01,22.66849315068493,http://www.nfl.com/player/BrucePlummer/2502496/profile,Bogalusa,LA,USA,,,,,30.25,4.57,29.5,,4.17,118.0,,11.76,
10187,19870171,1987,RB,73.6,209,9.5,Kerry,Porter,Kerry Porter,RB,99164.0,2523413,Washington State,73.0,215.0,1964-09-23,22.60821917808219,http://www.nfl.com/player/KerryPorter/2523413/profile,Vicenza,,Italy,,,,,31.75,4.47,32.5,9.0,4.18,118.0,,11.48,
10188,19870830,1987,SS,70.0,186,9.0,Tommy,Powell,Tommy Powell,S,36849.0,,Auburn,70.0,186.0,,,,,,,,,,,30.0,,,11.0,,,,,
