interceptionId,playId,teamId,playerId,intPosition,int,intYards,intTd,intNull
540592,50003,4900,20020157,S,1,0,0,0
540593,50146,4900,20020468,LB,1,56,1,0
540594,50262,3300,19990087,CB,1,0,0,0
540595,50334,4900,19950028,LB,1,3,0,0
540596,50361,4600,20030011,CB,1,41,0,0
540597,50481,4600,20040053,SS,1,6,0,0
540598,50518,4500,19980035,S,1,26,0,0
540599,50541,4500,19980035,S,1,13,0,0
540600,50614,4900,20030205,CB,1,55,1,0
540601,50707,2100,20010060,CB,1,21,0,0
540602,50716,810,20030014,DE,1,45,1,0
540603,50777,2100,20010060,CB,1,0,0,0
540604,50901,920,20040056,FS,1,51,1,0
540605,50931,2100,20010060,CB,1,16,0,0
540606,50999,1050,19990062,DB,1,4,0,0
540607,51140,2100,20040427,S,1,0,0,0
540608,51151,1400,20040017,LB,1,10,0,0
540609,51230,2100,20000030,LB,1,25,0,0
540610,51268,1400,19990464,CB,1,15,0,0
540611,51436,2100,20010060,CB,1,43,0,0
540612,51479,2100,20000030,LB,1,70,1,0
540613,51499,2100,19980046,CB,1,30,0,0
540614,51602,1800,20040025,CB,1,0,0,0
540615,51628,2100,20040124,CB,1,0,0,0
540616,51648,2120,19940012,CB,1,0,0,0
540617,51652,2100,20030028,CB,1,25,0,0
540618,51658,2120,20040010,CB,1,0,0,0
540619,51755,2120,19980051,LB,1,0,0,0
540620,51791,2120,19960133,FS,1,14,0,0
540621,51919,2200,20000547,DB,1,0,0,0
540622,51965,2250,20030039,CB,1,21,0,0
540623,52159,2100,20040124,CB,1,0,0,0
540624,52303,5110,20000198,S,1,6,0,0
540625,52495,5110,20010045,CB,1,17,0,0
540626,52507,5110,19970003,CB,1,12,0,0
540627,52517,5110,20000145,DB,1,22,0,0
540628,52554,325,19890005,CB,1,23,0,0
540629,52638,750,20020100,CB,1,0,0,0
540630,52654,5110,20000145,DB,1,0,0,0
540631,52705,750,20000105,LB,1,-2,0,0
540632,52765,750,20040523,CB,1,0,0,0
540633,52786,750,19980502,FS,1,6,0,0
540634,52793,5110,20040005,S,1,0,0,0
540635,52809,920,19980017,LB,1,11,0,0
540636,52869,5110,19960013,CB,1,31,0,0
540637,52896,920,19960044,CB,1,1,0,0
540638,52969,920,19970058,FS,1,0,0,0
540639,53139,5110,19970003,CB,1,0,0,0
540640,53199,5110,20040005,S,1,0,0,0
540641,53234,5110,20040005,S,1,3,1,0
540642,53365,1800,20010071,S/CB,1,23,0,0
540643,53366,5110,19970003,CB,1,28,0,0
540644,53448,5110,19970003,CB,1,29,0,0
540645,53455,5110,20010045,CB,1,0,0,0
540646,53461,1800,19970169,CB,1,29,0,0
540647,53499,3000,20030009,DT,1,7,0,0
540648,53902,5110,19970003,CB,1,10,0,0
540649,53937,3700,19960061,FS,1,0,0,0
540650,54073,5110,20010483,LB,1,16,0,0
543001,4753,325,19890005,CB,0,16,0,0
543002,22968,4400,20030046,CB,0,2,0,0
543003,33363,200,20000048,CB,0,0,0,0
543004,35855,3430,20040143,S,0,0,0,0
543005,38300,325,20020536,S,0,15,1,0
543006,49013,5110,20020159,DB,0,0,0,0
543007,49230,4900,19990506,CB,0,11,0,0
545001,35855,3430,20030053,LB,0,3,0,0
1540001,1000016,750,19970401,DE,1,38,0,0
1540002,1000033,3800,19970183,CB,1,25,0,0
1540003,1000087,750,20010233,S,1,46,0,0
1540004,1000158,750,20010233,S,1,0,0,0
1540005,1000248,1200,20050208,S,1,8,0,0
1540006,1000548,2250,20000057,S,1,0,0,0
1540007,1000721,3800,20040033,OLB,1,11,1,0
1540008,1000778,3700,20020059,CB,1,7,0,0
1540009,1000875,4600,20030011,CB,1,7,0,0
1540010,1000941,4600,19990464,CB,1,10,0,0
1540011,1000996,4600,20040559,CB,1,14,0,0
1540012,1001119,3800,19970183,CB,1,22,0,0
1540013,1001220,3800,20040064,DT,1,14,0,0
1540014,1001224,2510,20030107,CB,1,0,0,0
1540015,1001350,2100,20050218,CB,1,22,0,0
1540016,1001399,3800,20000091,CB,1,60,1,0
1540017,1001513,5110,20040005,S,1,2,0,0
1540018,1001520,3800,20050008,CB,1,29,0,0
1540019,1001534,3800,20000091,CB,1,19,0,0
1540020,1001570,3800,20010064,SS,1,36,0,0
1540021,1001662,200,20010126,LB,1,13,0,0
1540022,1001812,200,20050748,CB,1,8,0,0
1540023,1001901,750,20040028,CB,1,0,0,0
1540024,1002022,200,20040101,LB,1,6,0,0
1540025,1002152,2200,20040044,DB,1,10,0,0
1540026,1002182,200,20050160,LB,1,4,0,0
1540027,1002266,200,19990068,S,1,20,0,0
1540028,1002351,200,20040008,CB,1,37,0,0
1540029,1002420,200,19980012,LB,1,6,0,0
1540030,1002581,200,20040101,LB,1,0,0,0
1540031,1002682,3300,19990160,CB,1,19,0,0
1540032,1002887,3430,20040012,LB,1,1,0,0
1540033,1002914,200,20040008,CB,1,0,0,0
1540034,1002928,3430,19950023,CB,1,0,0,0
1540035,1002941,3430,20000102,CB,1,4,0,0
1540036,1002977,3700,19960061,FS,1,0,0,0
1540037,1002981,200,20040008,CB,1,38,0,0
1540038,1003252,200,19980012,LB,1,5,0,0
1540039,1003391,200,20040186,S,1,0,0,0
1540040,1003413,2100,20020133,LB,1,4,0,0
1540041,1003667,1050,20010062,DB,1,10,0,0
1540042,1003710,325,19960026,LB,1,0,0,0
1540043,1003800,325,19980046,CB,1,0,0,0
1540044,1003824,325,19890005,CB,1,24,0,0
1540045,1003898,325,20020209,S,1,0,0,0
1540046,1004074,325,20000186,LB/DE,1,20,1,0
1540047,1004113,2200,20030481,LB,1,0,0,0
1540048,1004250,2200,20030481,LB,1,31,0,0
1540049,1004262,2200,20030198,LB,1,30,1,0
1540050,1004408,3000,19970060,S,1,11,0,0
1540051,1004559,3430,20040143,S,1,0,0,0
1540052,1004592,3700,20020058,SS,1,3,0,0
1540053,1004610,3700,19960061,FS,1,1,0,0
1540054,1004616,325,19980046,CB,1,5,0,0
1540055,1004772,3900,19980117,CB,1,26,0,0
1540056,1004915,325,20030010,LB,1,0,0,0
1540057,1005042,325,20040591,CB,1,0,0,0
1540058,1005060,325,20040591,CB,1,0,0,0
1540059,1005229,610,20030048,DE,1,17,0,0
1540060,1005272,200,20040008,CB,1,3,0,0
1540061,1005442,750,20040028,CB,1,0,0,0
1540062,1005629,1540,19990041,CB,1,24,0,0
1540063,1005677,1540,19940127,S,1,37,0,0
1540064,1005763,1540,20050072,CB,1,1,0,0
1540065,1005857,610,20040663,CB,1,0,0,0
1540066,1005954,610,19920007,CB,1,0,0,0
1540067,1006027,610,19920007,CB,1,22,0,0
1540068,1006073,610,19960036,S,1,0,0,0
1540069,1006144,610,20030094,LB,1,2,0,0
1540070,1006164,610,20040660,S,1,18,0,0
1540071,1006198,610,20030111,CB,1,33,0,0
1540072,1006298,610,20030111,CB,1,0,0,0
1540073,1006307,610,19920007,CB,1,6,0,0
1540074,1006345,610,20010021,CB,1,0,0,0
1540075,1006415,3200,20030120,CB,1,0,0,0
1540076,1006479,610,20010021,CB,1,0,0,0
1540077,1006493,610,19980417,LB,1,20,0,0
1540078,1006494,3200,20050084,CB,1,0,0,0
1540079,1006545,3200,20050133,S,1,39,1,0
1540080,1006625,3430,19950023,CB,1,0,0,0
1540081,1006646,610,20030094,LB,1,1,0,0
1540082,1006670,3430,20030713,LB,1,18,0,0
1540083,1006712,610,20030111,CB,1,18,0,0
1540084,1006770,200,20030055,S,1,15,0,0
1540085,1006858,750,20030082,CB,1,10,0,0
1540086,1006870,750,20010233,S,1,27,0,0
1540087,1006906,750,20010040,CB,1,8,0,0
1540088,1006995,1200,20020008,S,1,6,0,0
1540089,1007104,750,20010040,CB,1,32,0,0
1540090,1007426,750,20020073,LB,1,0,0,0
1540091,1007475,3200,19970091,LB,1,24,1,0
1540092,1007609,3300,19990087,CB,1,11,0,0
1540093,1007621,3300,19990160,CB,1,5,0,0
1540094,1007728,3430,19950023,CB,1,7,0,0
1540095,1007749,3430,20040143,S,1,4,0,0
1540096,1007780,750,20010040,CB,1,0,0,0
1540097,1007788,750,20010040,CB,1,3,0,0
1540098,1007806,750,20040028,CB,1,4,0,0
1540099,1007818,750,20020073,LB,1,35,1,0
1540100,1007965,750,20010233,S,1,4,0,0
1540101,1008111,4900,19970066,CB,1,35,0,0
1540102,1008153,750,20040028,CB,1,0,0,0
1540103,1008313,750,20020100,CB,1,15,0,0
1540104,1008410,200,19990472,S,1,0,0,0
1540105,1008418,810,20000254,S,1,14,0,0
1540106,1008438,810,20040110,CB,1,0,0,0
1540107,1008662,610,20010021,CB,1,31,1,0
1540108,1008710,610,19980013,LB,1,8,0,0
1540109,1008821,810,20040110,CB,1,46,0,0
1540110,1008839,810,20040110,CB,1,22,0,0
1540111,1008924,750,20030082,CB,1,10,0,0
1540112,1009028,810,20000009,LB,1,20,0,0
1540113,1009136,750,20010040,CB,1,1,0,0
1540114,1009153,920,19980017,LB,1,-1,0,0
1540115,1009169,920,20040049,CB,1,1,0,0
1540116,1009194,920,19960044,CB,1,0,0,0
1540117,1009211,920,20040056,S,1,2,0,0
1540118,1009239,920,20000015,CB,1,0,0,0
1540119,1009315,1050,20030615,DB,1,0,0,0
1540120,1009395,1050,20040059,DB,1,15,0,0
1540121,1009468,810,20030116,DT,1,3,0,0
1540122,1009533,810,20040110,CB,1,0,0,0
1540123,1009543,810,20000039,S,1,41,1,0
1540124,1009587,810,20040110,CB,1,24,0,0
1540125,1009601,810,20030068,LB,1,20,0,0
1540126,1009629,1800,20000034,S,1,6,0,0
1540127,1009704,810,20030035,CB,1,95,0,0
1540128,1009774,810,20040110,CB,1,45,1,0
1540129,1009895,810,20030035,CB,1,55,0,0
1540130,1009937,3000,19980033,S,1,0,0,0
1540131,1009941,810,20050181,S,1,44,0,0
1540132,1010061,810,20000039,S,1,3,0,0
1540133,1010065,4500,20040058,CB,1,0,0,0
1540134,1010182,920,20000015,CB,1,0,0,0
1540135,1010219,920,20010482,S,1,15,0,0
1540136,1010253,325,19890005,CB,1,33,0,0
1540137,1010309,610,19920007,CB,1,42,0,0
1540138,1010321,920,20010476,S,1,0,0,0
1540139,1010446,610,20030111,CB,1,46,1,0
1540140,1010490,1050,20020141,LB,1,14,0,0
1540141,1010553,920,20000015,CB,1,9,0,0
1540142,1010668,920,20050048,LB,1,0,0,0
1540143,1010694,920,20000015,CB,1,0,0,0
1540144,1010703,920,20000015,CB,1,21,0,0
1540145,1010708,920,19960044,CB,1,0,0,0
1540146,1010716,920,20050048,LB,1,10,0,0
1540147,1010729,1800,20040025,CB,1,0,0,0
1540148,1010999,920,20040417,LB,1,45,1,0
1540149,1011148,920,20040049,CB,1,35,0,0
1540150,1011200,2200,20050029,DB,1,16,0,0
1540151,1011279,3000,20020070,S,1,0,0,0
1540152,1011312,920,19960044,CB,1,5,0,0
1540153,1011326,920,20000015,CB,1,0,0,0
1540154,1011341,920,20010476,S,1,6,0,0
1540155,1011368,920,20000015,CB,1,27,0,0
1540156,1011381,920,20000015,CB,1,0,0,0
1540157,1011413,3200,20030120,CB,1,0,0,0
1540158,1011437,920,20000015,CB,1,18,0,0
1540159,1011564,3200,19970024,CB,1,9,0,0
1540160,1011651,920,19960044,CB,1,0,0,0
1540161,1011654,3900,20020094,S,1,55,0,0
1540162,1011662,3900,19990109,DE,1,0,0,0
1540163,1011847,3900,19970008,LB,1,22,0,0
1540164,1011871,3900,20030016,S,1,4,0,0
1540165,1011965,1050,20010563,DB,1,37,0,0
1540166,1011984,325,20020024,S,1,23,0,0
1540167,1012053,1050,20010563,DB,1,13,0,0
1540168,1012098,750,20010011,LB,1,5,0,0
1540169,1012248,810,20030035,CB,1,0,0,0
1540170,1012278,810,20000039,S,1,72,0,0
1540171,1012488,920,20050048,LB,1,14,0,0
1540172,1012518,920,20040049,CB,1,16,0,0
1540173,1012535,1050,20030615,DB,1,0,0,0
1540174,1012598,1540,19990041,CB,1,5,0,0
1540175,1012627,1540,19980028,CB,1,6,0,0
1540176,1012672,1540,20020068,CB,1,-4,0,0
1540177,1012771,1050,20010563,DB,1,0,0,0
1540178,1012868,1050,20010102,LB,1,0,0,0
1540179,1012954,1050,20030084,DB,1,11,0,0
1540180,1012969,2700,20000058,S,1,16,0,0
1540181,1013079,1050,20030084,DB,1,8,0,0
1540182,1013150,1050,20050103,DB,1,-3,0,0
1540183,1013407,2100,20000030,LB,1,0,0,0
1540184,1013496,1050,20050034,DB,1,1,0,0
1540185,1013623,1200,20010097,CB,1,58,1,0
1540186,1013646,1200,19940012,CB,1,0,0,0
1540187,1013671,1400,19990007,CB,1,65,1,0
1540188,1013700,1400,19960406,S,1,1,0,0
1540189,1013710,1200,20030005,CB,1,4,0,0
1540190,1014010,1200,20030005,CB,1,0,0,0
1540191,1014043,1200,19990085,LB,1,2,0,0
1540192,1014288,1200,20040121,CB,1,-3,0,0
1540193,1014493,3410,20040720,CB,1,20,0,0
1540194,1014541,1200,20010097,CB,1,43,0,0
1540195,1014950,2510,20050066,S,1,42,0,0
1540196,1014960,2510,19990506,CB,1,19,0,0
1540197,1014994,1200,20030005,CB,1,12,0,0
1540198,1015207,1400,19960406,S,1,0,0,0
1540199,1015248,1400,19990007,CB,1,10,0,0
1540200,1015402,1400,20020131,S,1,13,0,0
1540201,1015839,3200,20030120,CB,1,0,0,0
1540202,1015896,1400,19990007,CB,1,100,0,0
1540203,1015935,1400,19930082,S,1,5,0,0
1540204,1016022,1400,19930082,S,1,1,0,0
1540205,1016031,1400,19990007,CB,1,0,0,0
1540206,1016130,2520,20040067,S,1,2,0,0
1540207,1016161,1400,19960406,S,1,0,0,0
1540208,1016308,1400,19930082,S,1,1,0,0
1540209,1016387,1400,20050097,CB,1,0,0,0
1540210,1016484,3900,20030125,CB,1,1,0,0
1540211,1016531,3900,20020128,LB,1,14,0,0
1540212,1016649,1400,19990007,CB,1,25,1,0
1540213,1016667,4400,20010071,FS,1,8,0,0
1540214,1016888,4500,20050205,CB,1,0,0,0
1540215,1017276,200,20040008,CB,1,34,0,0
1540216,1017346,1540,19980219,LB,1,20,0,0
1540217,1017361,200,20000048,CB,1,19,0,0
1540218,1017439,1540,19990041,CB,1,8,0,0
1540219,1017472,325,20030010,LB,1,38,0,0
1540220,1017476,1540,19990041,CB,1,9,0,0
1540221,1017498,325,19990010,CB,1,0,0,0
1540222,1017639,1540,20030034,LB,1,34,1,0
1540223,1017657,1540,20000045,S,1,64,1,0
1540224,1017691,750,20010040,CB,1,27,0,0
1540225,1017692,1540,19990041,CB,1,0,0,0
1540226,1017928,810,20030035,CB,1,22,1,0
1540227,1017954,920,19990052,DT,1,0,0,0
1540228,1017988,920,20000015,CB,1,9,0,0
1540229,1017996,1540,20020068,CB,1,21,0,0
1540230,1018006,1540,19990041,CB,1,4,0,0
1540231,1018008,920,19960044,CB,1,0,0,0
1540232,1018134,1050,20010563,DB,1,0,0,0
1540233,1018183,1050,20000187,DB,1,27,0,0
1540234,1018224,1540,20040073,CB,1,0,0,0
1540235,1018242,1050,20010165,DB,1,9,0,0
1540236,1018387,1540,20000045,S,1,0,0,0
1540237,1018410,1540,20030137,S,1,0,0,0
1540238,1018563,3000,19980033,S,1,0,0,0
1540239,1018612,1540,20000045,S,1,2,0,0
1540240,1018810,1800,20000034,S,1,12,0,0
1540241,1018812,810,20030035,CB,1,0,0,0
1540242,1018846,810,20030068,LB,1,10,1,0
1540243,1018862,810,20050181,S,1,0,0,0
1540244,1018902,810,20050181,S,1,0,0,0
1540245,1018932,1050,19990062,DB,1,14,0,0
1540246,1019011,1050,20010062,DB,1,0,0,0
1540247,1019217,1540,19990041,CB,1,28,0,0
1540248,1019260,1800,20050051,S/CB,1,0,0,0
1540249,1019296,3000,20050533,CB,1,51,1,0
1540250,1019359,3000,20020105,CB,1,2,0,0
1540251,1019406,3200,20030120,CB,1,29,0,0
1540252,1019470,3200,20040502,CB,1,2,0,0
1540253,1019530,3200,20050133,S,1,0,0,0
1540254,1019587,1800,19970169,CB,1,22,1,0
1540255,1019593,1800,19970169,CB,1,0,0,0
1540256,1019702,1800,20030029,LB,1,95,1,0
1540257,1019755,1800,20020031,LB,1,24,0,0
1540258,1019844,3900,20000118,S,1,3,0,0
1540259,1019875,1800,20050051,S/CB,1,19,0,0
1540260,1020122,1800,19970169,CB,1,8,0,0
1540261,1020166,4600,20010196,CB,1,0,0,0
1540262,1020240,4900,19980045,CB,1,3,0,0
1540263,1020312,4900,20040111,S,1,0,0,0
1540264,1020316,1800,20040025,CB,1,38,0,0
1540265,1020331,4900,20040111,S,1,26,0,0
1540266,1020412,2120,20040122,SS,1,2,0,0
1540267,1020460,3800,20010104,OLB,1,3,0,0
1540268,1020478,2120,20050188,SS,1,5,0,0
1540269,1020532,1050,20030615,DB,1,0,0,0
1540270,1020856,2200,20000547,DB,1,20,0,0
1540271,1020879,2120,20040010,CB,1,1,0,0
1540272,1021112,2250,19970411,CB,1,14,0,0
1540273,1021214,2310,19980216,CB,1,57,1,0
1540274,1021223,2120,20000095,CB,1,29,0,0
1540275,1021361,2120,19960133,FS,1,23,0,0
1540276,1021383,2120,19980137,SS,1,0,0,0
1540277,1021675,2120,19960133,FS,1,6,0,0
1540278,1021704,2510,20030043,LB,1,15,0,0
1540279,1021884,2100,20030028,CB,1,3,0,0
1540280,1021996,3800,19970057,OLB,1,15,0,0
1540281,1021998,2200,20040069,LB,1,16,0,0
1540282,1022172,610,20040663,CB,1,2,0,0
1540283,1022282,2200,20030481,LB,1,7,0,0
1540284,1022309,2200,20030481,LB,1,3,0,0
1540285,1022488,1050,19990062,DB,1,0,0,0
1540286,1022752,2250,19990036,LB,1,14,0,0
1540287,1022927,3900,20030016,S,1,36,0,0
1540288,1022980,2200,20030058,DB,1,8,0,0
1540289,1023036,2200,20040125,DB,1,0,0,0
1540290,1023070,2200,20030198,LB,1,5,0,0
1540291,1023229,4400,20030046,CB,1,9,0,0
1540292,1023321,2200,20030481,LB,1,19,0,0
1540293,1023361,2200,20000547,DB,1,0,0,0
1540294,1023381,4400,20020005,CB,1,14,0,0
1540295,1023434,2200,20030198,LB,1,36,0,0
1540296,1023508,2200,20030198,LB,1,10,0,0
1540297,1023530,2200,20000547,DB,1,21,0,0
1540298,1023765,2250,20000493,S,1,26,0,0
1540299,1023848,200,20050090,LB,1,10,0,0
1540300,1023945,2250,19970411,CB,1,3,0,0
1540301,1023980,2250,19970411,CB,1,2,0,0
1540302,1024000,2250,19990036,LB,1,26,1,0
1540303,1024299,1400,20050097,CB,1,23,0,0
1540304,1024315,1400,19960406,S,1,30,0,0
1540305,1024758,2250,20040150,CB,1,-6,0,0
1540306,1024863,2250,20000057,S,1,29,0,0
1540307,1024949,2250,20040039,LB,1,0,0,0
1540308,1025118,2250,19990120,CB,1,4,0,0
1540309,1025177,2250,20030039,CB,1,9,0,0
1540310,1025419,3800,20050075,CB,1,27,1,0
1540311,1025452,3800,20050616,CB,1,24,0,0
1540312,1025503,3800,20050622,SS,1,27,0,0
1540313,1025582,2310,19970419,S,1,12,0,0
1540314,1025613,2310,19980044,CB,1,4,0,0
1540315,1025696,2310,19980044,CB,1,0,0,0
1540316,1025702,1400,19990007,CB,1,10,0,0
1540317,1025753,2310,20030047,LB,1,0,0,0
1540318,1025780,1400,20050056,CB,1,28,0,0
1540319,1025846,2310,20000085,S,1,3,0,0
1540320,1025864,2310,20000085,S,1,23,0,0
1540321,1025968,2310,20000085,S,1,0,0,0
1540322,1025976,2310,19970419,S,1,0,0,0
1540323,1026030,2310,19980044,CB,1,53,0,0
1540324,1026035,3430,19950023,CB,1,0,0,0
1540325,1026267,2310,20000085,S,1,14,0,0
1540326,1026373,3700,20020059,CB,1,40,1,0
1540327,1026416,2310,19970040,CB,1,0,0,0
1540328,1026457,3700,20020059,CB,1,20,0,0
1540329,1026588,2310,19980044,CB,1,0,0,0
1540330,1026668,4600,20010060,CB,1,6,0,0
1540331,1027061,200,20040186,S,1,51,1,0
1540332,1027308,200,19990472,S,1,1,0,0
1540333,1027436,2700,19970044,CB,1,11,0,0
1540334,1027496,610,20010046,DE,1,0,0,0
1540335,1027643,750,20040028,CB,1,0,0,0
1540336,1027679,2700,19980119,S,1,37,0,0
1540337,1027836,2700,20010173,LB,1,26,1,0
1540338,1027872,810,20040744,S,1,0,0,0
1540339,1027930,1400,19990007,CB,1,11,0,0
1540340,1028027,2700,19980119,S,1,25,0,0
1540341,1028040,2700,20050104,CB,1,4,0,0
1540342,1028196,2310,20000085,S,1,15,0,0
1540343,1028311,2700,20000058,S,1,22,0,0
1540344,1028353,3200,20050084,CB,1,8,0,0
1540345,1028377,2700,20030213,S,1,0,0,0
1540346,1028478,3430,20000102,CB,1,13,0,0
1540347,1028633,4900,19970066,CB,1,0,0,0
1540348,1028714,2700,20050046,DE,1,-3,0,0
1540349,1028797,2700,19990414,LB,1,0,0,0
1540350,1028808,2700,19970044,CB,1,0,0,0
1540351,1028855,2100,20020041,S,1,0,0,0
1540352,1029117,3000,19990023,CB,1,0,0,0
1540353,1029136,1050,20030084,DB,1,24,0,0
1540354,1029205,3000,19970060,S,1,18,0,0
1540355,1029218,3000,19970060,S,1,6,0,0
1540356,1029306,3000,19990023,CB,1,4,0,0
1540357,1029406,3000,19970060,S,1,30,0,0
1540358,1029655,3000,20000140,CB,1,0,0,0
1540359,1029682,2310,20000054,S,1,13,0,0
1540360,1029784,3000,19990119,LB,1,1,0,0
1540361,1029909,3000,19990023,CB,1,1,0,0
1540362,1029983,3900,19990073,LB,1,0,0,0
1540363,1030010,3900,19980117,CB,1,0,0,0
1540364,1030311,3000,20020105,CB,1,0,0,0
1540365,1030320,3000,19990023,CB,1,0,0,0
1540366,1030356,3000,20020105,CB,1,31,0,0
1540367,1030386,3000,20010045,CB,1,0,0,0
1540368,1030413,3000,19970060,S,1,0,0,0
1540369,1030428,4900,19980045,CB,1,2,0,0
1540370,1030440,3000,19970060,S,1,88,1,0
1540371,1030460,3000,20010045,CB,1,0,0,0
1540372,1030562,4900,19980045,CB,1,14,0,0
1540373,1030568,4900,19950028,LB,1,0,0,0
1540374,1030671,3200,20030120,CB,1,0,0,0
1540375,1030781,3200,19970091,LB,1,-1,0,0
1540376,1031005,3200,20030120,CB,1,73,1,0
1540377,1031058,2700,19980119,S,1,0,0,0
1540378,1031225,3300,20010084,S,1,12,0,0
1540379,1031285,3200,19940145,S,1,36,0,0
1540380,1031573,3200,20030036,DB,1,0,0,0
1540381,1031617,3410,19980024,S,1,0,0,0
1540382,1031693,3200,20040502,CB,1,0,0,0
1540383,1031694,3410,20040532,LB,1,22,1,0
1540384,1031892,3200,20050084,CB,1,0,0,0
1540385,1032224,4400,20010071,FS,1,0,0,0
1540386,1032235,4400,19960098,LB,1,1,0,0
1540387,1032438,3300,20050040,S,1,51,0,0
1540388,1032530,200,19980012,LB,1,22,0,0
1540389,1032571,3300,20020025,DE,1,0,0,0
1540390,1032723,325,20050702,S,1,78,1,0
1540391,1032787,3300,19990160,CB,1,39,0,0
1540392,1032936,750,19970056,S,1,47,0,0
1540393,1032952,750,19970401,DE,1,0,0,0
1540394,1032963,750,20040028,CB,1,52,0,0
1540395,1033021,750,20010040,CB,1,0,0,0
1540396,1033025,3300,20000092,LB,1,0,0,0
1540397,1033059,3300,19960047,CB,1,4,0,0
1540398,1033101,810,20030166,LB,1,0,0,0
1540399,1033104,3300,20010084,S,1,25,0,0
1540400,1033208,810,20040110,CB,1,5,0,0
1540401,1033225,3300,19960047,CB,1,0,0,0
1540402,1033390,3300,20010084,S,1,28,0,0
1540403,1033445,2700,20000442,CB,1,5,0,0
1540404,1033594,3410,19960242,LB,1,6,0,0
1540405,1033640,3410,19940424,S,1,24,0,0
1540406,1033694,3410,19980024,S,1,0,0,0
1540407,1033759,4600,20010117,S,1,4,0,0
1540408,1033884,4900,19970066,CB,1,42,0,0
1540409,1033910,4900,19970066,CB,1,2,0,0
1540410,1033946,4900,19990113,S,1,21,0,0
1540411,1033998,4900,19970066,CB,1,26,0,0
1540412,1034050,3800,20040033,OLB,1,18,1,0
1540413,1034073,3800,20040033,OLB,1,2,0,0
1540414,1034092,3410,20040136,S,1,17,0,0
1540415,1034176,3410,20030207,CB,1,71,0,0
1540416,1034190,3410,20010022,CB,1,2,0,0
1540417,1034228,3410,20050074,DE,1,7,0,0
1540418,1034278,3410,20050043,CB,1,28,0,0
1540419,1034348,3410,20030217,S,1,32,0,0
1540420,1034437,750,20010040,CB,1,14,0,0
1540421,1034445,750,20010233,S,1,1,0,0
1540422,1034463,750,20010233,S,1,-10,0,0
1540423,1034540,1200,19940012,CB,1,0,0,0
1540424,1034595,1200,19940012,CB,1,10,0,0
1540425,1034608,3410,20050476,S,1,0,0,0
1540426,1034645,3410,19940424,S,1,15,0,0
1540427,1034801,1400,19990007,CB,1,0,0,0
1540428,1034924,2310,19970040,CB,1,0,0,0
1540429,1034981,3410,20050476,S,1,16,0,0
1540430,1035009,3000,19970060,S,1,0,0,0
1540431,1035032,3000,19970060,S,1,92,1,0
1540432,1035116,3000,20020105,CB,1,26,0,0
1540433,1035147,3000,19970060,S,1,31,0,0
1540434,1035199,3410,20050043,CB,1,0,0,0
1540435,1035237,3410,19930040,DE,1,5,0,0
1540436,1035259,3430,19990146,LB,1,2,0,0
1540437,1035406,3410,20040136,S,1,19,0,0
1540438,1035641,3410,20010483,LB,1,24,0,0
1540439,1035678,3410,20040097,LB,1,37,0,0
1540440,1035687,3410,19980024,S,1,34,0,0
1540441,1035716,5110,20020525,DB,1,0,0,0
1540442,1035775,3410,20010483,LB,1,17,0,0
1540443,1035880,3430,19950023,CB,1,12,0,0
1540444,1035904,3430,20030713,LB,1,33,1,0
1540445,1035911,3430,19950023,CB,1,42,0,0
1540446,1036018,3430,19950023,CB,1,2,0,0
1540447,1036024,1540,20030144,LB,1,0,0,0
1540448,1036074,3430,20050123,S,1,0,0,0
1540449,1036128,3430,20050632,LB,1,5,0,0
1540450,1036246,2250,20000493,S,1,0,0,0
1540451,1036332,2250,20030039,CB,1,5,0,0
1540452,1036335,3430,20050123,S,1,0,0,0
1540453,1036502,3430,20000102,CB,1,1,0,0
1540454,1036678,3430,20050123,S,1,1,0,0
1540455,1036701,3200,20030120,CB,1,15,0,0
1540456,1036703,3430,19950023,CB,1,74,1,0
1540457,1037043,3430,19950023,CB,1,15,0,0
1540458,1037151,3430,20000102,CB,1,0,0,0
1540459,1037227,3430,20000102,CB,1,10,0,0
1540460,1037366,3430,19950023,CB,1,43,0,0
1540461,1037441,4900,19970066,CB,1,0,0,0
1540462,1037554,2520,20020611,DE,1,0,0,0
